issue_type,root_cause_class,root_cause_id,severity,year,month,plant_name,camd_facility_id,camd_unit_id,eia_plant_id,eia_generator_id,eia_boiler_id,mapping_cardinality,match_method,match_type,source_a,value_a,source_b,value_b,difference,ratio,reason_flagged,agent_interpretation,confidence,recommended_action,needs_manual_review
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_8073_2014_4,medium,2014,4.0,Beaver,,,8073,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant net generation / cooling summary generation,eia923=814.9999999999999; summary=0.0,,,cooling_gen_zero_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2014_4,medium,2014,4.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant net generation / cooling summary generation,eia923=31432.0; summary=0.0,,,cooling_gen_zero_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2014,4.0,Port Westward,,,56227,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,-748.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2014_5,medium,2014,5.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant net generation / cooling summary generation,eia923=9043.0; summary=0.0,,,cooling_gen_zero_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2014,5.0,Port Westward,,,56227,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,-602.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2014_6,medium,2014,6.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=113272.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2014_7,medium,2014,7.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=176881.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2014_8,medium,2014,8.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=273634.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2014_9,medium,2014,9.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=287599.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2014_10,medium,2014,10.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=299966.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2014_11,medium,2014,11.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=218475.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2014_12,medium,2014,12.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=155887.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_1,medium,2015,1.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=106798.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2015,2.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_2,medium,2015,2.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=75772.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,2.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,114069.598699056,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2015,3.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_3,medium,2015,3.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=132755.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,3.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,227548.673159808,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2015,4.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_4,medium,2015,4.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=221396.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,4.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,313806.851481816,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2015,5.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_5,medium,2015,5.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=23050.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,5.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,194721.58216896,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_6,medium,2015,6.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=316439.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,6.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,405145.052417952,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_7,medium,2015,7.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=293753.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,7.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,425264.516049912,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,8.0,Beaver,,,8073,,,,,,cooling water_withdrawal_m3,113380.653754368,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_8,medium,2015,8.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=301561.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,8.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,411667.316921784,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_9,medium,2015,9.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=284844.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,9.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,370300.336946232,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,10.0,Beaver,,,8073,,,,,,cooling water_withdrawal_m3,0.0,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_10,medium,2015,10.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=335326.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,10.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,320283.69104424,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_55103_2015_11,medium,2015,11.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,,EIA-923 plant net generation / cooling summary generation,eia923=325950.0; summary=nan,,,cooling_gen_missing_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,11.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,305346.456144576,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2015,12.0,Hermiston Power Partnership,,,55328,,,,,,cooling water_withdrawal_m3,295633.089506832,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2016,2.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2016,3.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2016,4.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2016,4.0,Port Westward,,,56227,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,-859.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2016,5.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2016,11.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2017,3.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2017,3.0,Port Westward,,,56227,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,-957.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2017,4.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2017,4.0,Port Westward,,,56227,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,-849.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2017,5.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2017,5.0,Klamath Cogeneration Plant,,,55103,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_negative_consumption_source_anomaly,source_anomaly,neg_consumption_55328_2017_5,high,2017,5.0,Hermiston Power Partnership,,,55328,,,,,,cooling-detail Water Consumption Volume (Million Gallons),-1.122,official cooling summary consumption million gal / modeled m3,summary=-1.122; modeled_m3=missing; reported_m3=-4247.232021648,,,reported cooling consumption is negative; intensity left missing,Official detail and summary both report negative consumption. The raw million-gallon value is preserved. Modeled consumption m3 and intensity are missing; the value was not clipped to zero.,high,Do not use this intensity. Do not clip the official negative to zero.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2017,5.0,Hermiston Power Partnership,,,55328,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2017,6.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_negative_consumption_source_anomaly,source_anomaly,neg_consumption_58503_2017_8,high,2017,8.0,Carty Generating Station,,,58503,,,,,,cooling-detail Water Consumption Volume (Million Gallons),-1.734,official cooling summary consumption million gal / modeled m3,summary=-1.734; modeled_m3=missing; reported_m3=-6563.904033456,,,reported cooling consumption is negative; intensity left missing,Official detail and summary both report negative consumption. The raw million-gallon value is preserved. Modeled consumption m3 and intensity are missing; the value was not clipped to zero.,high,Do not use this intensity. Do not clip the official negative to zero.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2017,11.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2018,1.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2018,2.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2018,3.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2018,4.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_with_zero_generation_expected,expected_missingness,cooling_and_plant_generation_both_zero_or_missing,low,2018,5.0,Boardman,,,6106,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant generation_mwh,0.0,,,cooling water present; cooling-associated and EIA-923 plant generation are zero/missing,Expected missing intensity: both cooling-associated and plant generation are non-positive. No zero-division.,high,Keep intensity missing.,False
cooling_water_without_generation_expected,expected_missingness,cooling_generation_and_eia923_both_missing,low,2018,8.0,Boardman,,,6106,,,,,,cooling water_withdrawal_m3,22240611.55430083,cooling-associated generation / EIA-923 plant generation,both missing or non-positive,,,expected_missingness_cooling_and_plant_gen,Water is present without a compatible generation denominator. Intensity left missing.,high,Do not invent a generation denominator.,False
cooling_associated_generation_missing_or_zero,coverage_limitation,cool_gen_boundary_8073_2018_11,medium,2018,11.0,Beaver,,,8073,,,,,,cooling-associated generation_mwh,0.0,EIA-923 plant net generation / cooling summary generation,eia923=402.979; summary=0.0,,,cooling_gen_zero_eia923_positive,Cooling-associated generation is missing/zero while EIA-923 plant generation is positive. Official cooling summary also lacks positive cooling-associated generation. Boundaries are not demonstrably compatible; plant generation is not used as the intensity denominator.,high,Leave cooling intensity missing. Do not substitute EIA-923 plant generation.,False
